CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,14,P_MANIFOLD-,n,,POD2_DAQ_P_MANIFOLD-,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,15,28VDC_PWR,n,,POD2_DAQ_28VDC_PWR,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,16,28VDC_RTN,n,,POD2_DAQ_28VDC_RTN,Prop,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,1,TEMP_V_C,n,,POD3_TEMP_V_C,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,2,TEMP_V_D,n,,POD3_TEMP_V_D,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,3,TEMP_A_1,n,,POD3_TEMP_A_1,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,4,TEMP_A_2,n,,POD3_TEMP_A_2,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,5,TEMP_A_3,n,,POD3_TEMP_A_3,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,6,POD_HTR_1-,n,,POD3_POD_HTR_1-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,7,POD_HTR_2-,n,,POD3_POD_HTR_2-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,8,POD_HTR_3-,n,,POD3_POD_HTR_3-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,9,GHE_TANK_HTR-,n,,POD3_GHE_TANK_HTR-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,10,H2O2_TANK_HTR-,n,,POD3_H2O2_TANK_HTR-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,11,RP1_TANK_HTR-,n,,POD3_RP1_TANK_HTR-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,12,12VDC_HTR,n,,POD3_12VDC_HTR,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,13,12VDC_HTR,n,,POD3_12VDC_HTR,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,14,12VDC_HTR,n,,POD3_12VDC_HTR,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,15,S_COARSE_7+,n,,POD3_S_COARSE_7+,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,16,S_COARSE_7-,n,,POD3_S_COARSE_7-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,17,S_COARSE_8+,n,,POD3_S_COARSE_8+,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,18,S_COARSE_8-,n,,POD3_S_COARSE_8-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,19,S_COARSE_9+,n,,POD3_S_COARSE_9+,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,20,S_COARSE_9-,n,,POD3_S_COARSE_9-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,21,S_VERNIER_7+,n,,POD3_S_VERNIER_7+,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,22,S_VERNIER_7-,n,,POD3_S_VERNIER_7-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,23,S_VERNIER_8+,n,,POD3_S_VERNIER_8+,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,24,S_VERNIER_8-,n,,POD3_S_VERNIER_8-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,25,S_VERNIER_9+,n,,POD3_S_VERNIER_9+,CABProp,
